CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
81.86,0,1.75,0,2.1,0.15,0,0,85.86,85.88,0,224,0,42.49,0,0.88,0,194.22,0,1.27,33.1,0.21,53019.77,53019.77,2795,2795,0,0,0,31380316,19815956,23178496,16379900,1192,0,1.039,31.521,4.019,-1,-1,1,1.039,0,0,44447,78193,23365,0,86,17,0,23432,6,1501,14.84,7.39,0
83.52,0,2.3,0.2,2.3,0.15,0,0,88.27,88.25,0,223,0,37.87,0,0,0,173.88,0,1.35,35.6,0.24,55535.58,55535.58,2877,2877,0,0,0,31380316,19689692,23081376,16379900,3912,0,1.024,31.458,4.011,-1,-1,1,1.024,0,0,34127,92943,30636,0,88,6,0,31548,6,1498,14.84,7.39,0
86.06,0,2.5,0,2.35,0.25,0,0,91.16,91.19,0,207,0,38.29,0,0,0,189.4,0,1.29,31.5,0.2,49296.78,49296.78,2553.47,2553.47,0,0,0,31380316,19709544,23086504,16379900,8016,0,0.99,30.654,3.882,-1,-1,1,0.99,1,0,40144,90826,39078,0,91,22,29,39256,30,1503,14.93,7.53,0
82.92,0,2.44,0.05,2.19,0.15,0,0,87.7,87.69,0,204.95,0,37.1,0,0,0,185.38,0,1.36,33.27,0.22,48436.93,48436.93,2520,2520,0,0,0,31380316,19678212,23080140,16379900,13832,0,1.008,32.342,3.971,-1,-1,1,1.008,0,0,38373,78032,48424,0,88,24,2,48412,22,1498,14.93,7.53,0
82.07,0,2.62,0.1,2.01,0.15,0,0,86.85,86.88,0,206.93,0,37.57,0,0,0,185.93,0,1.3,32.08,0.21,48433.47,48433.47,2473,2473,0,0,0,31380316,19659800,23053640,16379900,19912,0,1.005,31.192,3.847,-1,-1,1,1.005,0,0,38860,88992,65175,0,87,24,1,65109,28,1498,14.93,7.53,0
80.36,0,2.35,0.1,2.05,0.3,0,0,85.06,85.09,0,310,0,76.69,0,0,0,253.31,0,1.21,35.3,0.26,58191.5,58191.5,3188,3188,0,0,0,31380316,19682244,23099668,16379900,25036,0,1.036,30.728,3.913,-1,-1,1,1.036,0,0,78534,101467,40541,0,84,14,21,40516,14,1500,14.93,7.53,0
77.22,0,1.91,0.05,2.11,0.3,0,0,81.54,81.54,0,249,0,50.64,0,0,0,208.24,0,1.35,39.5,0.26,67256.62,67256.62,3581.19,3581.19,0,0,0,31380316,19875596,23210100,16379900,460,0,1.051,31.817,4.115,-1,-1,1,1.051,0,0,52322,80737,22654,0,81,32,25.74,22401.98,28,1504,15.5,7.77,0
79.48,0,2.14,0,2.29,0.1,0,0,84.01,84.01,0,231,0,44.38,0,0,0,196.74,0,1.34,36.4,0.24,58265.28,58265.28,2919,2919,0,0,0,31380316,19861096,23220220,16379900,464,0,1.017,30.634,3.965,-1,-1,1,1.017,0,0,44976,94960,40257,0,84,17,0,40191,14,1498,15.5,7.77,0
81.97,0,3.2,0,2.45,0.25,0,0,87.87,87.91,0,201,0,38.51,0,0,0,196.21,0,1.25,31.1,0.19,53579.07,53579.07,2903,2903,0,0,0,31380316,19741928,23089016,16379900,5568,0,1.009,31.895,4.063,-1,-1,1,1.009,0,0,38050,114912,37729,0,87,25,8,37733,27,1509,15.5,7.77,0
79.59,0,2.95,0,2.55,0.15,0,0,85.24,85.25,0,272,0,56.96,0,0,0,214.44,0,1.32,37.9,0.27,54918.48,54918.48,2800,2800,0,0,0,31380316,19748120,23119968,16379900,11568,0,1.038,33.496,4.116,-1,-1,1,1.038,0,0,59717,114831,39876,0,85,6,31,39900,15,1504,15.22,7.84,0
80.54,0,1.55,0,2.1,0.3,0,0,84.49,84.48,0,244,0,47.73,0,0,0,200.3,0,1.28,37.2,0.24,62639.74,62639.74,3304,3304,0,0,0,31380316,19810756,23182500,16379900,772,0,1.044,30.258,4.032,-1,-1,1,1.044,0,0,48873,77611,20786,0,85,14,4,20780,17,1502,15.22,7.84,0
77.51,0,2.2,0.05,2.25,0.15,0,0,82.11,82.13,0,252,0,47.59,0,0,0,193.38,0,1.29,38.3,0.25,62660.46,62660.46,3168,3168,0,0,0,31380316,19850708,23205724,16379900,532,0,1.079,32.389,4.023,-1,-1,1,1.079,0,0,48714,81522,33023,0,83,15,2,32985,22,1502,15.22,7.84,0
79.72,0,1.76,0.05,2.01,0.2,0,0,83.69,83.68,0,245,0,45.27,0,0,0,189.19,0,1.28,36.4,0.24,58724.25,58724.25,2940,2940,0,0,0,31380316,19814796,23194940,16379900,536,0,1.052,31.942,4.09,-1,-1,1,1.052,0,0,46353,65582,25951,0,84,18,23,26075,15,1504,15.22,7.84,0
81.26,0,1.71,0,2.16,0.2,0,0,85.33,85.35,0,290,0,43.75,0,2.36,0,154.48,0,1.05,35.4,0.23,54280.06,54280.06,2872,2872,0,0,0,31380316,19750540,23108788,16379900,544,0,1.047,31.604,3.974,-1,-1,1,1.047,0,0,44316,67348,26250,0,85,16,27,26153,16,1502,15.52,8.03,0
82.6,0,2.31,0,2.76,0.1,0,0,87.77,87.77,0,209,0,40.07,0,0,0,196.33,0,1.31,30.1,0.2,54864.9,54864.9,2921,2921,0,0,0,31380316,19740132,23121212,16379900,1572,0,1.021,31.569,4.002,-1,-1,1,1.021,0,0,41033,145602,30266,0,87,16,0,30220,17,1505,15.52,8.03,0
82.12,0,2.2,0,2.4,0.15,0,0,86.87,86.9,0,230.69,0,35.17,0,0,0,156.09,0,1.27,34.85,0.23,52288.87,52288.87,2744,2744,0,0,0,31380316,19736284,23109944,16379900,3356,0,1.014,31.059,3.935,-1,-1,1,1.014,0,0,35173,96801,33283,0,87,22,0,32876.24,24,1510,15.52,8.03,0
79.99,0,2.1,0.1,2.45,0.1,0,0,84.64,84.66,0,229,0,45.83,0,0,0,204.95,0,1.22,31.3,0.2,60691.88,60691.88,3484,3484,0,0,0,31380316,19744692,23108680,16379900,1412,0,1.055,31.93,4.138,-1,-1,1,1.055,1,0,47397,110906,19111,0,85,26,27,18883,29,1507,15.4,8.13,0
79.48,0,1.6,0,2,0.15,0,0,83.23,83.27,0,255,0,48.42,0,0,0,194.43,0,1.27,37.6,0.24,63992.64,63992.64,3379,3379,0,0,0,31380316,19788064,23173472,16379900,1588,0,1.073,30.953,3.964,-1,-1,1,1.073,0,0,49570,63321,21820,0,84,19,1,21703,15,1502,15.4,8.13,0
81,0,1.45,0,2,0.2,0,0,84.65,84.64,0,209,0,45.32,0,0,0,222.07,0,1.21,28.6,0.18,56804.43,56804.43,3065,3065,0,0,0,31380316,19721776,23093732,16379900,1364,0,1.05,29.858,3.861,-1,-1,1,1.05,0,0,46876,76561,18495,0,85,27,1,18414,28,1503,15.4,8.13,0
81.84,0,2.36,0,2.26,0,0,0,86.46,86.46,0,233.66,0,42.16,0,0,0,184.74,0,1.31,36.34,0.24,54979.9,54979.9,2764.36,2764.36,0,0,0,31380316,19769460,23164552,16379900,4408,0,1.033,31.876,3.991,-1,-1,1,1.033,0,0,41729,102403,31616,0,86,17,21,31304,16,1507,15.4,8.13,0
82.39,0,2.5,0,2.35,0.25,0,0,87.49,87.49,0,225,0,41.15,0,0,0,187.28,0,1.3,35.1,0.22,53099.36,53099.36,2751.49,2751.49,0,0,0,31380316,19719648,23102924,16379900,8288,0,1.027,31.834,3.96,-1,-1,1,1.027,0,0,42620,99710,27267,0,87,15,27,27376,15,1505,15.2,8.21,0
80.85,0,2.24,0.1,2.24,0.1,0,0,85.43,85.43,0,288,0,60.83,0,0,0,216.28,0,1.26,38,0.27,55504.23,55504.23,2872,2872,0,0,0,31380316,19767844,23179108,16379900,12480,0,1.068,31.86,3.931,-1,-1,1,1.068,0,0,62291,97803,22297,0,85,23,3,22470,23,1502,15.2,8.21,0
79.42,0,2.71,0,2.26,0.25,0,0,84.64,84.63,0,216.83,0,46.53,0,0,0,219.74,0,1.26,30.69,0.2,54877.83,54877.83,3105,3105,0,0,0,31380316,19708036,23115512,16379900,2528,0,1.027,30.835,3.874,-1,-1,1,1.027,0,0,39951,102363,40785,0,85,26,1,40651,17,1502,15.2,8.21,0
80.43,0,2.41,0,2.16,0.4,0,0,85.4,85.39,0,238,0,42.1,0,0,0,181.13,0,1.32,36.9,0.24,55071.2,55071.2,2547,2547,0,0,0,31380316,19749364,23142216,16379900,5176,0,1.049,31.839,3.92,-1,-1,1,1.049,0,0,44531,91969,37972,0,85,26,27,37686,28,1510,16.07,8.5,0
82.66,0,2.51,0.05,2.36,0.1,0,0,87.63,87.6,0,228,0,40.25,0,0,0,180.77,0,1.32,36.8,0.23,50408.75,50408.75,2663,2663,0,0,0,31380316,19614456,23035808,16379900,13212,0,0.996,31.207,3.939,-1,-1,1,0.996,0,0,37014,103991,47084,0,88,24,0,46802,26,1503,16.07,8.5,0
82.73,0,2.8,0,1.95,0.3,0,0,87.78,87.79,0,224,0,38.98,0,0.44,0,178.21,0,1.13,30.1,0.19,50432.39,50432.39,2888,2888,0,0,0,31380316,19729596,23148452,16379900,19544,0,1.021,32.111,3.864,-1,-1,1,1.021,0,0,39451,68251,54136,0,88,20,0,54146,19,1505,16.07,8.5,0
82.69,0,2.8,0.05,2.4,0.15,0,0,88.04,88.08,0,176,0,36.93,0,0,0,214.84,0,1.23,25.3,0.16,47779.05,47779.05,2733,2733,0,0,0,31380316,19613304,23060240,16379900,28760,0,1.007,31.161,3.819,-1,-1,1,1.007,0,0,37813,94028,47723,0,88,11,26,47828,10,1504,16.62,8.75,0
82.65,0,2.26,0.05,2.66,0.2,0,0,87.77,87.75,0,273,0,68.73,0,0,0,257.81,0,1.41,34.1,0.29,50339.04,50339.04,2575,2575,0,0,0,31380316,19608000,23022304,16379900,21988,0,1.038,31.648,3.959,-1,-1,1,1.038,0,0,68121,108064,23692,0,88,11,32,23739,16,1502,16.62,8.75,0
79.6,0,2.11,0.1,2.26,0.1,0,0,84.07,84.09,0,427,0,125.1,0,0,0,300.01,0,1.44,41.9,0.45,57495.58,57495.58,2877,2877,0,0,0,31380316,19806224,23193312,16379900,1152,0,1.05,31.865,4.038,-1,-1,1,1.05,0,0,127631,90465,27400,0,84,24,5,27442,26,1502,16.62,8.75,0
80.94,0,2.11,0.05,2.21,0.2,0,0,85.46,85.48,0,237,0,44.33,0,0,0,191.55,0,1.32,35.7,0.24,58770.49,58770.49,3156,3156,0,0,0,31380316,19839740,23211220,16379900,1516,0,1.026,31.091,4.008,-1,-1,1,1.026,0,0,44925,89185,32891,0,86,22,0,32723,25,1507,16.62,8.75,0
81.51,0,2.7,0,2.3,0.05,0,0,86.56,86.54,0,221,0,41.14,0,0,0,190.6,0,1.3,34.4,0.22,53598.73,53598.73,2761,2761,0,0,0,31380316,19795224,23185880,16379900,3256,0,1.028,32.075,3.909,-1,-1,1,1.028,0,0,41670,89509,43530,0,87,26,8,43390,25,1504,16.01,8.75,0
83.2,0,1.94,0,2.39,0.2,0,0,87.73,87.74,0,220,0,44.29,0,0,0,206.17,0,1.24,31.4,0.2,57590.55,57590.55,2906,2906,0,0,0,31380316,19716016,23096632,16379900,7308,0,1.02,31.214,3.836,-1,-1,1,1.02,0,0,45363,88786,32074,0,87,26,2,32031,20,1502,16.01,8.75,0
78.54,0,2.15,0.1,2.45,0.3,0,0,83.44,83.43,0,292.08,0,61.34,0,0.34,0,215.06,0,1.24,37.72,0.27,59476.87,59476.87,3177,3177,0,0,0,31380316,19771804,23174948,16379900,12436,0,1.068,31.98,3.9,-1,-1,1,1.068,0,0,63441,101636,32596,0,84,29,0.99,32178.22,30,1508,16.01,8.75,0
79.2,0,2.01,0,2.11,0.05,0,0,83.37,83.34,0,241,0,47.25,0,0,0,200.78,0,1.28,35.2,0.23,60045.13,60045.13,2995,2995,0,0,0,31380316,19735352,23136720,16379900,1104,0,1.082,32.528,3.965,-1,-1,1,1.082,0,0,48387,78078,35175,0,82,8,21,35002,5,1507,15.29,8.72,0
80,0,2.25,0.1,2.35,0.2,0,0,84.8,84.78,0,318,0,46.02,0,2.15,0,148.19,0,0.92,34,0.22,58802.36,58802.36,3170,3170,0,0,0,31380316,19854812,23243800,16379900,1108,0,1.047,31.515,4.026,-1,-1,1,1.047,0,0,46645,81097,18510,0,86,22,27,18403,26,1499,15.29,8.72,0
83.07,0,2.06,0,2.31,0.15,0,0,87.59,87.58,0,194.06,0,39.29,0,0,0,207.33,0,1.22,28.81,0.18,51154.02,51154.02,2683.17,2683.17,0,0,0,31380316,19761832,23174348,16379900,1260,0,1.007,30.589,3.87,-1,-1,1,1.007,0,0,42024,99229,30560,0,88,20,2,30391,23,1498,15.29,8.72,0
80.91,0,1.41,0.05,2.12,0.05,0,0,84.49,84.48,0,239,0,40.79,0,0,0,174.76,0,1.18,33,0.21,53015.67,53015.67,2742,2742,0,0,0,31380316,19638384,23031184,16379900,1252,0,1.069,31.008,3.688,-1,-1,1,1.069,0,0,45039,88991,36125,0,84,27,0,35702.97,28,1503,15.29,8.72,0
80.45,0,1.81,0.05,2.16,0.3,0,0,84.72,84.72,0,256.44,0,48.43,0,0,0,193.38,0,1.28,38.22,0.25,55626.68,55626.68,2906.93,2906.93,0,0,0,31380316,19654148,23072464,16379900,3004,0,1.074,32.293,4.096,-1,-1,1,1.074,0,0,49622,90578,22349,0,85,26,15,22077,20,1498,15.67,8.91,0
79.22,0,1.75,0,2.05,0.25,0,0,83.27,83.27,0,246,0,45.74,0,0,0,190.4,0,1.29,36.5,0.24,60023.79,60023.79,3122,3122,0,0,0,31380316,19777104,23147540,16379900,244,0,1.04,32.596,4.185,-1,-1,1,1.04,0,0,46839,70593,26924,0,83,27,0,26879,23,1504,15.67,8.91,0
81.1,0,1.81,0,2.31,0.1,0,0,85.32,85.3,0,252,0,48.01,0,0,0,195.09,0,1.19,35.6,0.23,62845.75,62845.75,3439,3439,0,0,0,31380316,19879140,23271176,16379900,256,0,1.029,31.152,4.175,-1,-1,1,1.029,0,0,47317,103941,18985,0,85,15,0,18807,14,1501,15.67,8.91,0
77.89,0,2.45,0.1,2.2,0.05,0,0,82.59,82.61,0,279,0,49.37,0,0,0,181.22,0,1.28,42.3,0.28,63998.82,63998.82,3171,3171,0,0,0,31380316,19768396,23181440,16379900,900,0,1.06,31.824,3.938,-1,-1,1,1.06,0,0,50565,82310,30219,0,83,27,22,30242,21,1506,16.34,9.16,0
81.36,0,2,0,2.35,0.45,0,0,86.16,86.17,0,224,0,44.27,0,0,0,202.36,0,1.25,32.9,0.21,58825.61,58825.61,3061,3061,0,0,0,31380316,19642476,23027468,16379900,1116,0,1.019,32.086,3.997,-1,-1,1,1.019,0,0,42533,88702,33728,0,87,26,26.73,33355.45,25,1501,16.34,9.16,0
79.6,0,2.11,0.05,2.26,0.2,0,0,84.17,84.17,0,202,0,40.57,0,0,0,205.67,0,1.16,26.7,0.17,52981.4,52981.4,3097,3097,0,0,0,31380316,19766248,23177528,16379900,3040,0,1.06,31.268,3.779,-1,-1,1,1.06,0,0,41546,99749,43822,0,85,21,2,43805,23,1499,16.34,9.16,0
79.88,0,2.11,0.05,2.41,0.2,0,0,84.6,84.6,0,255,0,45.33,0,0.39,0,182.02,0,1.3,39.3,0.25,59409.27,59409.27,2963,2963,0,0,0,31380316,19658832,23031712,16379900,952,0,1.027,30.635,4.013,-1,-1,1,1.027,0,0,46414,112955,24369,0,85,21,0,23530,17,1498,16.34,9.16,0
81.02,0,2.17,0.05,1.97,0.05,0,0,85.21,85.22,0,248,0,41.68,0,0,0,172.09,0,1.33,39.3,0.25,52309.68,52309.68,2714,2714,0,0,0,31380316,19776848,23172428,16379900,2956,0,1.06,32.78,3.924,-1,-1,1,1.06,0,0,43612,62938,46949,0,84,16,25,46887,18,1500,17.43,9.51,0
80.92,0,1.9,0.05,2.15,0.2,0,0,85.17,85.15,0,235,0,42.1,0,0,0,183.44,0,1.29,36,0.23,54886.26,54886.26,2789,2789,0,0,0,31380316,19696748,23113544,16379900,8508,0,1.039,32.493,3.975,-1,-1,1,1.039,0,0,43108,76429,31276,0,85,11,0,31249,13,1501,17.43,9.51,0
83.35,0,2.09,0,2.14,0.25,0,0,87.83,87.85,0,207,0,40.19,0,0.48,0,198.8,0,1.22,30.9,0.19,49909.09,49909.09,2647.52,2647.52,0,0,0,31380316,19616060,23021416,16379900,13552,0,1.014,30.712,3.848,-1,-1,1,1.014,0,0,41632,74701,35516,0,88,22,2,35524,16,1498,17.43,9.51,0
84.58,0,2.51,0,2.11,0.3,0,0,89.5,89.51,0,270,0,40.15,0,0,0,152.27,0,1.32,41.7,0.28,49815.98,49815.98,2516,2516,0,0,0,31380316,19699868,23129472,16379900,18660,0,0.989,31.934,3.971,-1,-1,1,0.989,0,0,41097,62588,53059,0,90,16,21,53872,16,1503,17.43,9.51,0
82.74,0,2.46,0.05,2.21,0.15,0,0,87.56,87.56,0,266,0,67.86,0,0,0,261.23,0,1.42,30.3,0.28,56230.61,56230.61,3170,3170,0,0,0,31380316,19566648,22982756,16379900,24944,0,1.023,32.084,3.811,-1,-1,1,1.023,0,0,69013,94990,68428,0,88,18,29,68696,19,1503,17.8,9.71,0
79.31,0,2.1,0,2.45,0.2,0,0,84.06,84.11,0,265,0,51.97,0,0,0,200.81,0,1.29,39.1,0.25,58751.83,58751.83,3329,3329,0,0,0,31380316,19725100,23148232,16379900,2436,0,1.052,30.173,3.911,-1,-1,1,1.052,0,0,52276,131043,24051,0,85,22,1,23996,23,1500,17.8,9.71,0
79.24,0,2.25,0.1,2.15,0.2,0,0,83.84,83.84,0,240,0,42.17,0,0,0,179.91,0,1.24,34.7,0.23,54894.27,54894.27,2901,2901,0,0,0,31380316,19801856,23178560,16379900,1636,0,1.058,31.966,3.962,-1,-1,1,1.058,0,0,48759,98681,26876,0,83,23,3,24744,21,1500,17.8,9.71,0
77.75,0,2.4,0,2.55,0.15,0,0,82.85,82.86,0,241,0,45.24,0,0,0,192.24,0,1.25,35.6,0.23,59369.45,59369.45,2970,2970,0,0,0,31380316,19900476,23295144,16379900,1400,0,1.061,31.278,4.014,-1,-1,1,1.061,0,0,49596,119824,20798,0,82,11,22,20809,27,1502,18.37,9.97,0
82.37,0,1.85,0.05,2.4,0.15,0,0,86.77,86.79,0,230.69,0,41.32,0,0,0,183.39,0,1.32,36.24,0.24,54244.54,54244.54,2808,2808,0,0,0,31380316,19701580,23122332,16379900,1404,0,1.053,31.779,3.937,-1,-1,1,1.053,0,0,42731,88703,25990,0,86,21,2,25398,21,1501,18.37,9.97,0
80.91,0,1.66,0,2.66,0.2,0,0,85.43,85.43,0,202,0,40.6,0,0,0,205.8,0,1.22,29.9,0.18,50414.98,50414.98,2775,2775,0,0,0,31380316,19698680,23098444,16379900,2544,0,1.076,31.278,3.746,-1,-1,1,1.076,0,0,46223,112627,25784,0,85,22,0,25764,19,1500,18.37,9.97,0
79.55,0,2.1,0,2.2,0.35,0,0,84.2,84.19,0,249,0,45.25,0,0,0,186.11,0,1.34,38.8,0.26,59792.94,59792.94,3106,3106,0,0,0,31380316,19749116,23150124,16379900,1512,0,1.039,31.838,4.07,-1,-1,1,1.039,1,0,46815,93028,27466,0,85,25,26,27461,24,1502,18.37,9.97,0
78.97,0,1.71,0.05,2.11,0.15,0,0,82.94,82.94,0,230,0,44.76,0,0,0,199.28,0,1.27,33.9,0.22,58993.94,58993.94,3147,3147,0,0,0,31380316,19789972,23169956,16379900,1408,0,1.052,31.305,4.068,-1,-1,1,1.052,0,0,49566,72575,20791,0,82,17,27,20776,13,1503,18.66,10.17,0
78.6,0,1.5,0.1,2.29,0.15,0,0,82.54,82.53,0,302,0,47.91,0,1.95,0,162.46,0,1.04,36.3,0.23,61377.57,61377.57,3206,3206,0,0,0,31380316,19730668,23133552,16379900,1408,0,1.061,31.01,4.036,-1,-1,1,1.061,0,0,49054,81474,21042,0,83,15,3,21055,26,1500,18.66,10.17,0
78.5,0,1.8,0.05,2.21,0.25,0,0,82.76,82.74,0,275,0,48.08,0,0.36,0,179.03,0,1.31,39.8,0.28,59431.91,59431.91,2979,2979,0,0,0,31380316,19735628,23157804,16379900,1412,0,1.083,32.157,3.913,-1,-1,1,1.083,0,0,49232,77844,23515,0,82,6,1,23431,10,1500,18.66,10.17,0
81.02,0,2.11,0.1,2.21,0.2,0,0,85.54,85.55,0,237,0,44.42,0,0,0,191.92,0,1.19,32.2,0.21,58827.08,58827.08,3082,3082,0,0,0,31380316,19736852,23142812,16379900,1388,0,1.023,31.365,3.909,-1,-1,1,1.023,0,0,44092,85906,27497,0,85,23,22,27474,21,1505,18.93,10.36,0
82.3,0,1.96,0,2.26,0.1,0,0,86.62,86.62,0,216,0,41.57,0,0,0,197.07,0,1.27,32.2,0.2,53678.25,53678.25,2798.02,2798.02,0,0,0,31380316,19648480,23080076,16379900,2352,0,1.039,31.646,3.959,-1,-1,1,1.039,0,0,43015,84084,23617,0,86,21,0,23387,22,1503,18.93,10.36,0
80.71,0,2,0.05,2.3,0.35,0,0,85.36,85.36,0,254,0,48.98,0,0,0,197.48,0,1.27,38.2,0.24,54306.7,54306.7,2783,2783,0,0,0,31380316,19635612,23050052,16379900,3668,0,1.064,31.852,3.877,-1,-1,1,1.064,0,0,49695,97571,36487,0,86,15,0,36409,16,1503,18.93,10.36,0
78.58,0,2.15,0.1,2.3,0.1,0,0,83.13,83.12,0,239,0,48.13,0,0.42,0,206.19,0,1.2,32.1,0.21,63955.39,63955.39,3551,3551,0,0,0,31380316,19795124,23203028,16379900,2164,0,1.064,31.792,4.042,-1,-1,1,1.064,0,0,48338,116272,23960,0,84,17,21,24108,12,1507,18.93,10.36,0
78.17,0,1.7,0,2.1,0.2,0,0,82.17,82.17,0,252,0,48,0,0,0,195.03,0,1.29,38.9,0.25,67131.57,67131.57,3617,3617,0,0,0,31380316,19675740,23107896,16379900,1624,0,1.069,32.409,4.135,-1,-1,1,1.069,0,0,49140,82708,22376,0,82,6,27,22265,8,1505,19.34,10.59,0
80.73,0,1.81,0.05,2.26,0.2,0,0,85,85,0,226,0,42.54,0,0,0,192.74,0,1.3,34.5,0.22,56156.05,56156.05,2993,2993,0,0,0,31380316,19810188,23221004,16379900,1436,0,1.026,30.907,4.015,-1,-1,1,1.026,0,0,44028,92941,35100,0,85,20,0,35088,20,1501,19.34,10.59,0
78.84,0,1.9,0,2.1,0.25,0,0,83.09,83.1,0,215,0,41.08,0,0.46,0,195.67,0,1.29,30,0.21,52908.31,52908.31,2971,2971,0,0,0,31380316,19673840,23102644,16379900,2468,0,1.064,30.372,3.749,-1,-1,1,1.064,0,0,45790,87315,24176,0,82,25,2,24151,15,1500,19.34,10.59,0
79.96,0,2.1,0.05,2.25,0.2,0,0,84.51,84.5,0,248,0,48.11,0,0,0,198.64,0,1.29,37.4,0.24,51632.93,51632.93,2674,2674,0,0,0,31380316,19724360,23140380,16379900,3184,0,1.062,30.783,3.79,-1,-1,1,1.062,0,0,52359,106609,26211,0,84,20,21,26000,21,1502,19.71,10.81,0
81.86,0,2.35,0,2.35,0.35,0,0,86.91,86.92,0,219,0,41.58,0,0,0,194.41,0,1.31,32.7,0.22,54240.89,54240.89,2755,2755,0,0,0,31380316,19782324,23196460,16379900,700,0,1.013,31.483,4.191,-1,-1,1,1.013,0,0,40724,86065,23463,0,88,22,8,23412,18,1498,19.71,10.81,0
80.26,0,2.11,0,2.51,0.1,0,0,84.98,84.99,0,239,0,46.58,0,0,0,199.56,0,1.3,36.1,0.23,60038.1,60038.1,3326,3326,0,0,0,31380316,19654244,23083492,16379900,3204,0,1.018,32.117,3.895,-1,-1,1,1.018,0,0,45600,99137,33491,0,86,21,0,33847,22,1502,19.71,10.81,0
83.65,0,1.86,0,2.06,0.25,0,0,87.82,87.82,0,224,0,42.06,0,0,0,192.27,0,1.27,33.9,0.22,55497.43,55497.43,2775,2775,0,0,0,31380316,19722024,23143956,16379900,6192,0,1.023,30.535,4.01,-1,-1,1,1.023,0,0,42600,72500,29236,0,88,16,2,29140,13,1497,19.71,10.81,0
85.58,0,2.15,0,2.25,0.25,0,0,90.23,90.23,0,233,0,40.25,0,0,0,176.91,0,1.34,37.8,0.24,51132.2,51132.2,2513,2513,0,0,0,31380316,19590992,23035944,16379900,9216,0,0.985,31.025,3.996,-1,-1,1,0.985,0,0,40750,113904,39104,0,91,25,9,39051,20,1500,19.82,10.98,0
85.01,0,2.21,0.05,2.31,0.15,0,0,89.68,89.68,0,264,0,54.81,0,0,0,212.6,0,1.22,34,0.24,49241.74,49241.74,2611,2611,0,0,0,31380316,19462796,22896016,16379900,14348,0,0.993,32.048,4.039,-1,-1,1,0.993,0,0,55183,121187,37224,0,89,16,0,37067,20,1499,19.82,10.98,0
80.42,0,1.46,0.05,2.36,0.15,0,0,84.39,84.39,0,238,0,43.88,0,0,0,188.78,0,1.26,35,0.23,57449.86,57449.86,3105,3105,0,0,0,31380316,19665572,23105688,16379900,7204,0,1.057,31.446,3.964,-1,-1,1,1.057,0,0,42133,76664,27782,0,85,20,2,27732,23,1497,19.82,10.98,0
81.31,0,1.8,0.05,2.45,0.15,0,0,85.71,85.69,0,237,0,45.66,0,0,0,197.29,0,1.29,36,0.23,60017.84,60017.84,3046,3046,0,0,0,31380316,19641112,23068432,16379900,9836,0,1.041,31.389,3.948,-1,-1,1,1.041,0,0,44911,86660,22909,0,86,23,21,22744,25,1504,19.43,11.05,0
78.89,0,1.66,0.05,2.22,0.15,0,0,82.92,82.91,0,283,0,61.17,0,0,0,221.35,0,1.34,38.6,0.28,59381.58,59381.58,3142,3142,0,0,0,31380316,19637268,23095700,16379900,14032,0,1.08,32.004,3.988,-1,-1,1,1.08,0,0,62641,93972,20374,0,82,15,9,20654,14,1497,19.43,11.05,0
79.03,0,1.51,0,2.11,0.15,0,0,82.8,82.8,0,216,0,42.5,0,0,0,201.47,0,1.3,33,0.21,59401.75,59401.75,3422,3422,0,0,0,31380316,19800164,23214288,16379900,924,0,1.066,30.774,3.832,-1,-1,1,1.066,0,0,43513,67083,23397,0,83,18,2,23110,16,1498,19.43,11.05,0
